wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
2272	0.023940542	0.036340474	0.027680175	0.027376563	0.020904463	0.019367562	0.028631342	0.023427381	0.022596168
2273	0.023879209	0.036073806	0.027567527	0.027249105	0.020763707	0.019262542	0.028530192	0.023340656	0.022560577
2274	0.023804363	0.035822593	0.027500422	0.027075626	0.02057776	0.019171083	0.028434154	0.023258841	0.022461364
2275	0.023719848	0.035550437	0.027426698	0.026927044	0.02041849	0.01908804	0.02833318	0.023194114	0.022313641
2276	0.023629963	0.035269246	0.027339913	0.026816728	0.02028345	0.018977274	0.02822129	0.023119493	0.022140068
2277	0.023498573	0.034977076	0.027223176	0.026708758	0.02013709	0.018852185	0.028061979	0.022963987	0.021971526
2278	0.023357397	0.034671319	0.027108835	0.026571407	0.019990873	0.018726794	0.02788818	0.02277122	0.021813577
2279	0.023222743	0.034463919	0.0269675	0.026365015	0.019848385	0.01860926	0.027760461	0.022566834	0.021708021
2280	0.023055618	0.034266843	0.026828529	0.026141972	0.019723785	0.018485147	0.027634574	0.022360383	0.021610122
2281	0.022860623	0.03398964	0.026727282	0.025937144	0.019560894	0.018386728	0.027475918	0.022189661	0.021480633
2282	0.022671412	0.033715634	0.026623858	0.025774444	0.019381677	0.018301314	0.027330874	0.022055043	0.02134214
2283	0.022494391	0.03340132	0.026535924	0.025644197	0.019269673	0.018191694	0.027224111	0.021933829	0.021192658
2284	0.022310831	0.033119967	0.026420677	0.025511685	0.019149951	0.018102063	0.027141339	0.021812162	0.021030749
2285	0.022121283	0.032938019	0.026261255	0.025338662	0.018979579	0.018052641	0.027069883	0.021705348	0.020836088
2286	0.021940728	0.032771613	0.02610104	0.02517132	0.018844443	0.018003942	0.026989723	0.021587304	0.020631045
2287	0.021763422	0.032564173	0.025946523	0.025059055	0.018765063	0.017929868	0.026883816	0.021427705	0.020462261
2288	0.021615551	0.032328254	0.025817921	0.024976258	0.018672884	0.017835526	0.026759094	0.021285269	0.020309507
2289	0.021499705	0.032027702	0.025737276	0.024857777	0.018536062	0.017764898	0.026616389	0.021166922	0.020169455
2290	0.021427544	0.031836451	0.025712265	0.024720164	0.018442466	0.017644089	0.026485007	0.02104035	0.020044583
2291	0.021358651	0.031800007	0.025720718	0.024580181	0.018398907	0.017465411	0.026366235	0.020908778	0.01992776
2292	0.021296161	0.031741982	0.025735452	0.024471626	0.018381809	0.01728284	0.026228071	0.020779847	0.019749192
2293	0.021270343	0.031725404	0.025725715	0.024395007	0.018396627	0.01710454	0.026090022	0.020625355	0.019514428
2294	0.021267509	0.031677642	0.025676061	0.024337616	0.018423559	0.016914397	0.025943616	0.020443326	0.01930432
2295	0.021254924	0.03148855	0.025578146	0.024248882	0.01841974	0.016755433	0.025765481	0.020251581	0.019118974
2296	0.021218238	0.031336922	0.025382058	0.024126156	0.01834678	0.016674192	0.025607145	0.020030775	0.018948688
2297	0.021165261	0.031238927	0.025120456	0.023989987	0.018257129	0.016643375	0.025473458	0.019779711	0.018819177
2298	0.021091687	0.030954006	0.02490097	0.02384251	0.0182013	0.016587424	0.025309828	0.019504247	0.01872498
2299	0.020964514	0.030465105	0.024703111	0.023651206	0.018116665	0.016597323	0.025120376	0.019282341	0.018635553
2300	0.02081641	0.02996137	0.024539094	0.023420865	0.017981413	0.0166374	0.024946676	0.019156354	0.018563742
2301	0.02063756	0.029609793	0.024401556	0.023139648	0.017839863	0.016629141	0.024752599	0.019082453	0.018493617
2302	0.020414663	0.029506565	0.024241483	0.022829761	0.017717388	0.016551108	0.024557699	0.019000525	0.018389482
2303	0.020208891	0.029592167	0.024046175	0.022549301	0.017600632	0.016421133	0.024389476	0.018898118	0.018255161
2304	0.020058723	0.029746318	0.023823362	0.022312383	0.017481342	0.01629879	0.024222507	0.018780966	0.018042289
2305	0.019895345	0.029830845	0.023643887	0.022090155	0.017435634	0.016187497	0.024092039	0.018661113	0.017807434
2306	0.019680825	0.029593983	0.023557956	0.021826313	0.017427078	0.016104683	0.023953779	0.018550496	0.017622825
2307	0.01955338	0.029314556	0.023505698	0.021595576	0.017377621	0.016058331	0.023833201	0.018464252	0.017496705
2308	0.019508379	0.029189066	0.02348302	0.021467555	0.017335649	0.016042851	0.023801904	0.018401069	0.017407244
2309	0.019495024	0.028967438	0.023482546	0.021400618	0.017242794	0.01597485	0.0237447	0.018296757	0.017380396
2310	0.019544493	0.028529391	0.023503813	0.021362095	0.017026239	0.0158327	0.023597714	0.018159897	0.017408417
2311	0.019563614	0.028025511	0.023536695	0.021371818	0.016731591	0.015762158	0.023440828	0.018054893	0.017423052
2312	0.019491281	0.027649345	0.023557259	0.021438251	0.016425724	0.015678513	0.023302544	0.01792077	0.017436833
2313	0.019426367	0.027392207	0.023531727	0.021445112	0.016105978	0.015568773	0.023122021	0.017821069	0.017399237
2314	0.019442383	0.027173861	0.023459825	0.021409053	0.015765415	0.015515297	0.022924661	0.017773138	0.017261794
2315	0.019431807	0.027052959	0.023322168	0.021353115	0.015444254	0.015445303	0.022770582	0.017652301	0.017142281
2316	0.019317026	0.026908879	0.023140935	0.021187464	0.015182204	0.015346311	0.022651555	0.017502669	0.017065498
2317	0.019086706	0.026667254	0.02300225	0.021011682	0.015062082	0.015302104	0.022577443	0.017326536	0.016945844
2318	0.018793086	0.026480932	0.022925503	0.020904211	0.01503364	0.015314692	0.022531817	0.017079276	0.016791569
2319	0.018555174	0.026495776	0.022800721	0.020795235	0.015076224	0.015323341	0.022501663	0.016834787	0.016657983
2320	0.018323605	0.026499706	0.022639471	0.020661388	0.01523222	0.015333764	0.022464465	0.016634736	0.016469856
2321	0.018119566	0.02642586	0.022449149	0.02050923	0.015366721	0.015220087	0.022299251	0.016360905	0.016332815
2322	0.017979415	0.026417953	0.022216441	0.020337151	0.015448578	0.014989685	0.022046251	0.016025461	0.01634207
2323	0.017800528	0.026443401	0.022033077	0.020223006	0.015532519	0.014811897	0.021822401	0.015762897	0.016275705
2324	0.017615881	0.026436744	0.021932959	0.020139824	0.015609554	0.014676219	0.021571906	0.015584682	0.016068274
2325	0.017540981	0.02633666	0.021815859	0.020008296	0.015645741	0.014550021	0.02135053	0.015560236	0.01583629
2326	0.017504991	0.026162473	0.021684527	0.019892464	0.015616106	0.014462565	0.021233955	0.015667661	0.015623211
2327	0.017421274	0.025887297	0.021500763	0.019686844	0.01553573	0.014328206	0.021229654	0.015764725	0.015505564
2328	0.017328323	0.02560589	0.02130751	0.019389478	0.015448699	0.014141332	0.021217266	0.015838853	0.015474682
2329	0.017195412	0.025476445	0.021150656	0.019252808	0.01528863	0.013999788	0.021173153	0.015834333	0.015374485
2330	0.01703589	0.025390298	0.021007664	0.019178158	0.015053994	0.013927674	0.021121416	0.015763471	0.015195271
2331	0.016912912	0.025232672	0.020840733	0.019044437	0.014909499	0.013878123	0.021033487	0.015713037	0.01495876
2332	0.016848261	0.025101227	0.02072567	0.01896061	0.014854569	0.013829142	0.020964098	0.015606429	0.014625537
2333	0.016782834	0.024989222	0.020641605	0.018851494	0.014806883	0.013762188	0.020903102	0.015391224	0.014426582
2334	0.016629547	0.024761158	0.020571805	0.018660791	0.014754216	0.013704708	0.020775314	0.015097223	0.014435263
2335	0.016457068	0.024452002	0.020605991	0.01850898	0.014690702	0.013708915	0.020586341	0.014772177	0.014357892
2336	0.016324545	0.024163266	0.020626708	0.018489211	0.014636325	0.01375074	0.0203512	0.014519792	0.014266977
2337	0.016219274	0.023720019	0.020528665	0.018562023	0.014619453	0.013748475	0.02018327	0.014405277	0.014321207
2338	0.01616729	0.023195331	0.020435588	0.018632221	0.014656562	0.013725258	0.020132576	0.014359485	0.014316337
2339	0.016156714	0.022830277	0.020333615	0.018605006	0.01465029	0.013686377	0.020118754	0.014311094	0.014202789
2340	0.016165142	0.022639356	0.020257367	0.018533839	0.014554062	0.013582336	0.019986971	0.014192119	0.014160067
2341	0.016151987	0.022539771	0.020194263	0.018438965	0.01426238	0.013478036	0.019770787	0.013957585	0.014140171
2342	0.016146103	0.022300741	0.020114749	0.018270226	0.01394751	0.013344659	0.019590858	0.013785473	0.014068008
2343	0.016151503	0.022029391	0.020038654	0.01811582	0.013725665	0.013117873	0.019458159	0.013686599	0.014001933
2344	0.016166051	0.021877935	0.020005445	0.017901818	0.013499303	0.012896572	0.019354546	0.013522321	0.013885617
2345	0.016099393	0.021577568	0.019957276	0.017489496	0.013243389	0.012754536	0.019257633	0.013353311	0.013819118
2346	0.01595199	0.021307911	0.019868751	0.017019098	0.013001457	0.012640443	0.01914214	0.013115991	0.013770028
2347	0.015845733	0.021386793	0.019739155	0.016651664	0.012773727	0.012544308	0.019001536	0.012785835	0.013592017
2348	0.015786275	0.021525319	0.019493117	0.016446839	0.01260855	0.012505079	0.018836298	0.012573516	0.013456382
2349	0.015746409	0.021484311	0.019197406	0.016327121	0.012563702	0.012469126	0.018732348	0.012465997	0.013361539
2350	0.015680929	0.021443511	0.018947685	0.016250015	0.01256388	0.012476714	0.018694694	0.012398698	0.01313029
2351	0.01557032	0.021523997	0.018712632	0.016239099	0.012496035	0.012568955	0.018575093	0.012360071	0.012861261
2352	0.015399058	0.021452574	0.018457697	0.016235078	0.012348134	0.012638798	0.018336052	0.012305085	0.012691033
2353	0.015103835	0.021082831	0.018158755	0.016179407	0.012104494	0.012661257	0.018101265	0.01227013	0.012586772
2354	0.01473145	0.020548294	0.017883589	0.016180532	0.012007178	0.012603599	0.01799209	0.012356926	0.012529636
2355	0.014333802	0.020106511	0.017680287	0.016217648	0.012005777	0.012505933	0.017900065	0.012483054	0.012530598
2356	0.0140684	0.019793555	0.017553117	0.016145779	0.012036394	0.012415547	0.017720022	0.012562719	0.012500297
2357	0.013949598	0.019501834	0.017486533	0.01602453	0.0122194	0.012294664	0.017592699	0.012608246	0.012386386
2358	0.013870608	0.019392199	0.017443734	0.015878158	0.012411953	0.012126073	0.01753042	0.01256009	0.012323517
2359	0.013853839	0.019471587	0.01741189	0.015660325	0.012446265	0.01193819	0.01735764	0.012418871	0.01240289
2360	0.013955732	0.019381721	0.017486701	0.015465066	0.012457934	0.01175567	0.017246757	0.012314994	0.012564429
2361	0.014082847	0.019149903	0.017677425	0.01529494	0.012484459	0.01156305	0.017353583	0.012260455	0.012750894
2362	0.014170531	0.018762592	0.017883332	0.015177549	0.012479495	0.011509304	0.017421768	0.012214066	0.012832695
2363	0.01429544	0.018370721	0.017954566	0.015093383	0.012395093	0.011533191	0.017351672	0.012137967	0.012699796
2364	0.014289818	0.018034525	0.017779657	0.015010445	0.012193396	0.011506494	0.0172516	0.011987049	0.012299185
2365	0.014075883	0.017751931	0.01749492	0.014987555	0.011901828	0.011601734	0.017202903	0.011745561	0.011812899
2366	0.013871081	0.017804193	0.017307729	0.014908591	0.011697201	0.011776073	0.017181569	0.011490511	0.011352146
2367	0.013786263	0.018119582	0.017257022	0.014743113	0.011470347	0.011906779	0.017058219	0.011295694	0.010918997
2368	0.013909107	0.018318513	0.017325389	0.014663635	0.011283052	0.012073816	0.01682141	0.011055518	0.010540536
2369	0.014063302	0.018383496	0.017417192	0.014579523	0.011277692	0.012162851	0.016507705	0.010744509	0.010202247
2370	0.014035818	0.018480008	0.017446786	0.014304052	0.011230349	0.012042384	0.016099448	0.010498395	0.010109395
2371	0.013998223	0.018516652	0.017506695	0.013930115	0.011206154	0.011897296	0.015693768	0.010315838	0.010266303
2372	0.013953	0.018308179	0.017678754	0.013571808	0.011381962	0.011772817	0.015502319	0.010191	0.010403468
2373	0.013727888	0.018029049	0.017863455	0.013164202	0.011524085	0.011541272	0.015539159	0.010162284	0.010532374
2374	0.013427024	0.017677873	0.017955332	0.012727865	0.01153352	0.011315793	0.015656201	0.010169681	0.010684867
2375	0.013134226	0.017440713	0.017795689	0.012551409	0.011471203	0.011025915	0.015822199	0.010075264	0.010693392
2376	0.012777044	0.017503577	0.017412029	0.012733149	0.011378485	0.010713164	0.016020625	0.009812226	0.010501514
2377	0.012438067	0.017638201	0.017035977	0.013059401	0.011260791	0.010644908	0.016242024	0.009559838	0.010391154
2378	0.012262323	0.017751015	0.016778604	0.013462502	0.011199187	0.010666727	0.016339122	0.009470908	0.010312647
2379	0.012272439	0.017873777	0.01659611	0.013809627	0.011068816	0.010630473	0.016209879	0.00944466	0.010260858
2380	0.012361962	0.017848187	0.016442804	0.014036294	0.010830912	0.010639824	0.016069072	0.009372777	0.010377998
2381	0.012422385	0.017774796	0.016150101	0.014321934	0.010514054	0.010543137	0.015910112	0.009276869	0.01037615
2382	0.012446767	0.017834224	0.015637451	0.014531538	0.010109702	0.010343738	0.015798961	0.009147978	0.010305544
2383	0.012311597	0.017824027	0.015263535	0.014325493	0.009781172	0.010307989	0.015833393	0.00897037	0.010328125
2384	0.011977947	0.017663826	0.015039862	0.013677925	0.009515421	0.010262717	0.015738548	0.008860211	0.010170995
2385	0.011715741	0.017505183	0.014939361	0.012630086	0.009178827	0.010067815	0.015508138	0.008916861	0.010025814
2386	0.011564576	0.017424759	0.015124353	0.011427796	0.00878573	0.009882871	0.015224334	0.009050819	0.010151685
2387	0.011422568	0.017695522	0.015274259	0.010797271	0.008528979	0.009709822	0.014791545	0.009118074	0.01017842
2388	0.011454954	0.018227861	0.015355808	0.010658207	0.008592331	0.009656907	0.014355461	0.009207923	0.010010343
2389	0.011574249	0.018401271	0.015629682	0.010418221	0.008902117	0.00983775	0.014064288	0.009370514	0.009925514
2390	0.011610715	0.018288758	0.015976377	0.010265131	0.009371155	0.010101853	0.01379525	0.009403487	0.009780113
2391	0.011642811	0.018268429	0.016128711	0.010231805	0.009819012	0.010307934	0.013523549	0.009291177	0.009481963
2392	0.011500472	0.018081339	0.016074025	0.010239878	0.010095201	0.010514261	0.013450516	0.009033887	0.009211044
2393	0.01126411	0.017653002	0.015842639	0.010596201	0.01032756	0.010644103	0.013596725	0.008576131	0.008854716
2394	0.01077748	0.017323861	0.015424225	0.011059577	0.010653073	0.010614527	0.013868851	0.007859918	0.008556658
2395	0.010204723	0.016802538	0.015129201	0.011074189	0.010875057	0.010498358	0.014156579	0.007328564	0.008619079
2396	0.009895838	0.015743645	0.015013071	0.010638915	0.010926832	0.01023633	0.014262711	0.007151429	0.008990602
2397	0.009914697	0.014685703	0.014936042	0.010139665	0.010820618	0.009864853	0.014273764	0.007293314	0.009504926
2398	0.009998428	0.014098142	0.014863116	0.009839566	0.010448579	0.009454036	0.014192353	0.007767578	0.010135498
2399	0.010119167	0.014062013	0.014562809	0.009891168	0.010031395	0.009168167	0.014026769	0.008205914	0.010529818
2400	0.010402103	0.014153519	0.01419058	0.009947654	0.009781089	0.009154672	0.014100313	0.008479191	0.010561189
2401	0.010691411	0.013898128	0.013924856	0.009853115	0.009375552	0.009323717	0.014163858	0.008569805	0.010501239
2402	0.01092423	0.013751117	0.013557225	0.010067781	0.008749238	0.009568136	0.013838098	0.008384173	0.010288472
2403	0.010896948	0.01364292	0.013189783	0.010416091	0.008142513	0.009825469	0.013388696	0.00816693	0.00960829
2404	0.010447141	0.013101507	0.012990323	0.010603809	0.007639446	0.010032608	0.013007365	0.007928246	0.008683642
2405	0.009914933	0.012731189	0.012958752	0.010595649	0.007546629	0.010182515	0.012651751	0.007659136	0.007849744
2406	0.009316761	0.013116062	0.01300164	0.010572065	0.00771963	0.010165422	0.012262471	0.007504998	0.007046481
2407	0.008861452	0.013276471	0.013033521	0.010354902	0.007930323	0.009980433	0.012074659	0.007660686	0.006494707
2408	0.008638158	0.013165944	0.013046155	0.010176802	0.008217442	0.009653666	0.012067322	0.007884607	0.006444617
2409	0.008617033	0.01361181	0.012916592	0.010382126	0.008413768	0.009207353	0.012022598	0.008027055	0.006420157
2410	0.008648738	0.014202402	0.012887822	0.010704409	0.008695914	0.00870771	0.011956916	0.008025392	0.006157782
2411	0.008709743	0.014744197	0.013126493	0.010630416	0.009085364	0.008588474	0.012181662	0.007552676	0.005865996
2412	0.008988209	0.015166319	0.013318614	0.010113587	0.009196328	0.008711575	0.012495079	0.006795194	0.005775229
2413	0.009511566	0.0148861	0.013504353	0.009813598	0.009030888	0.008776038	0.012592964	0.006037589	0.005842878
2414	0.01005511	0.01428173	0.01384561	0.009754028	0.00867744	0.008949716	0.012796841	0.005029672	0.006271196
2415	0.010354661	0.013531617	0.014189611	0.00935775	0.008310503	0.009004844	0.013075001	0.003932001	0.00684775
2416	0.010735033	0.012878317	0.014610072	0.008716297	0.008244618	0.009037778	0.013174809	0.00330275	0.007121728
2417	0.011459673	0.012705268	0.015084593	0.007794432	0.00859608	0.009428818	0.013290471	0.003275136	0.007332795
2418	0.01223747	0.012565276	0.015075995	0.006900757	0.008892989	0.009771626	0.013285963	0.003467916	0.007473081
2419	0.012868336	0.011989072	0.014583287	0.006409394	0.009091745	0.009858484	0.013060993	0.003694285	0.007547563
2420	0.013357041	0.011226844	0.013865664	0.006599839	0.009131801	0.009727874	0.012855591	0.003983765	0.007831188
2421	0.01356246	0.010735976	0.013159716	0.007075823	0.008734569	0.009395097	0.012585311	0.004184235	0.007810044
2422	0.013397645	0.010685947	0.012910866	0.007575728	0.008340806	0.008861448	0.012139854	0.00456422	0.007171134
2423	0.013111552	0.010636181	0.012652059	0.008030163	0.007936393	0.008468289	0.011888402	0.005080876	0.006671572
2424	0.0127753	0.010111885	0.012214665	0.008246375	0.007437772	0.008340866	0.011699034	0.005186754	0.006308911
2425	0.012150169	0.009162072	0.012166856	0.008669761	0.007321248	0.008103511	0.011542965	0.005009413	0.005707301
2426	0.011234433	0.008070134	0.012135595	0.009164726	0.007429578	0.007649569	0.011382695	0.004474343	0.0056283
2427	0.010133107	0.007083104	0.012234808	0.009015858	0.007515374	0.007011813	0.011096153	0.003862226	0.005751668
2428	0.009035154	0.006783984	0.012995587	0.008548429	0.007813862	0.00665692	0.010985137	0.004066955	0.005439187
